first_column,link_id,name,from_node_id,to_node_id,facility_type,link_type,vdf_code,dir_flag,cell_type,length_in_mile,length,lanes,free_speed,cutoff_speed,capacity,geometry,opposite_link_id,ID,Dir,From ID,To ID,FT,AT,volume_group,VDF_type,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_sequence,VDF_cap1,VDF_fftt1,VDF_plf1,VDF_fftt2,VDF_cap2,VDF_plf2,VDF_alpha1,VDF_beta1,QVDF_alpha1,QVDF_beta1,SA_lanes_change1,SA_lanes_change2,SA_lanes_change3,VDF_alpha2,VDF_beta2,VDF_fftt3,VDF_cap3,VDF_plf3,VDF_alpha3,VDF_beta3,VDF_fftt4,VDF_cap4,VDF_alpha4,VDF_beta4,VDF_preload1,VDF_preload2,VDF_preload3,VDF_preload4,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,VDF_allowed_uses4,ATR_count,screenline,screenline2,screenline3,terrain,VDF_pcesov,VDF_pcehov2,VDF_pcehov3,VDF_pcesut,VDF_pcemut,subarea_id,VDF_s4,VDF_sav4,transcad_vol_total,end,time_period,volume
,201639BA,,202485,2137,,9,9,1,0,0.70007,1126.41263,9,20,17,99999,"LINESTRING (-112.376252 33.725995, -112.384948 33.733093)",201639AB,201639,0,2137,202485,9,3,-1,309,,,,,2702675.676,2.100204,0.333,2.100204,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.100204,2699973,0.037037037,0.078977,1.695,2.100204,10799892,0.078977,1.695,0.375693,0.979064,0.549659,0.680367,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,68.687562,270.98646,end,1500_1800,135.356
,201640AB,,647,202763,,9,9,1,0,0.99695,1604.09255,9,20,17,99999,"LINESTRING (-112.340489 33.688831, -112.357755 33.687877)",201640BA,201640,0,647,202763,9,3,-1,309,,,,,2702675.676,2.990853,0.333,2.990853,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.990853,2699973,0.037037037,0.078977,1.695,2.990853,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,95.804335,end,1500_1800,0
,201640BA,,202763,647,,9,9,1,0,0.99695,1604.09255,9,20,17,99999,"LINESTRING (-112.357579 33.684677, -112.340313 33.685631)",201640AB,201640,0,647,202763,9,3,-1,309,,,,,2702675.676,2.990853,0.333,2.990853,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.990853,2699973,0.037037037,0.078977,1.695,2.990853,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,181.037141,end,1500_1800,0
,201641AB,,767,202463,,9,9,1,0,0.3933,632.8197,9,20,17,99999,"LINESTRING (-112.341501 33.711810, -112.348235 33.712755)",201641BA,201641,0,767,202463,9,3,-1,309,,,,,2702675.676,1.179906,0.333,1.179906,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.179906,2699973,0.037037037,0.078977,1.695,1.179906,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,0,end,1500_1800,0
,201641BA,,202463,767,,9,9,1,0,0.3933,632.8197,9,20,17,99999,"LINESTRING (-112.348681 33.709581, -112.341947 33.708636)",201641AB,201641,0,767,202463,9,3,-1,309,,,,,2702675.676,1.179906,0.333,1.179906,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.179906,2699973,0.037037037,0.078977,1.695,1.179906,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,0,end,1500_1800,0
,201642AB,,202467,202748,,1,1,1,0,1.50701,2424.77909,2,68,57.8,1935,"LINESTRING (-112.359900 33.696558, -112.334078 33.698246)",,201642,1,202467,202748,1,3,-1,301,115+07707,AZ-303-LOOP-NORTHBOUND,,8,11621.62162,1.329712059,0.333,1.329712059,23220,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.329712059,11610,0.166666667,0.078977,1.695,1.329712059,46440,0.078977,1.695,327.355835,853.096317,478.939326,592.829645,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,7053,,,,1,1,1,1,1.2,1.5,1,0.47,3041.803472,19705.67479,end,1500_1800,5597.371
,201643AB,,202463,202464,,3,3,1,0,0.3286,528.7174,1,43,36.55,700,"LINESTRING (-112.348462 33.709565, -112.342757 33.709552)",201643BA,201643,0,202463,202464,3,3,-1,303,,,,,2102.102102,0.458514419,0.333,0.458514419,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.458514419,2100,0.333333333,0.078977,1.695,0.458514419,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,0,end,1500_1800,0
,,,202796,202734,,3,3,1,0,1.740211311,2800,1,60,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,202734,202796,,3,3,1,0,1.740211311,2800,1,60,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201643BA,,202464,202463,,3,3,1,0,0.3286,528.7174,1,43,36.55,700,"LINESTRING (-112.342749 33.712758, -112.348454 33.712771)",201643AB,201643,0,202463,202464,3,3,-1,303,,,,,2102.102102,0.458514419,0.333,0.458514419,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.458514419,2100,0.333333333,0.078977,1.695,0.458514419,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,0,end,1500_1800,0
,201644AB,,202749,202466,,1,1,1,0,1.53504,2469.87936,2,68,57.8,1935,"LINESTRING (-112.334077 33.698525, -112.360367 33.696725)",,201644,1,202749,202466,1,3,-1,301,115-05691,AZ-303-LOOP-SOUTHBOUND,,1,11621.62162,1.354447059,0.333,1.354447059,23220,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.354447059,11610,0.166666667,0.078977,1.695,1.354447059,46440,0.078977,1.695,301.15601,784.819012,440.607562,545.382703,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,7053,,,,1,1,1,1,1.2,1.5,1,0.47,2857.826227,18111.93242,end,1500_1800,6616.561
,201645AB,,202788,202748,,3,3,1,0,0.40573,652.81957,3,40,34,700,"LINESTRING (-112.332481 33.692357, -112.332475 33.698244)",201645BA,201645,0,202788,202748,3,3,-1,303,,,,,6306.306306,0.6086025,0.333,0.6086025,12600,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.6086025,6300,0.111111111,0.078977,1.695,0.6086025,25200,0.078977,1.695,50.624443,131.928382,74.066303,91.679045,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2364.714697,12336.74307,end,1500_1800,3651.492
,201645BA,,202748,202788,,3,3,1,0,0.40573,652.81957,3,40,34,700,"LINESTRING (-112.335681 33.698248, -112.335687 33.692361)",201645AB,201645,0,202788,202748,3,3,-1,303,,,,,6306.306306,0.6086025,0.333,0.6086025,12600,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.6086025,6300,0.111111111,0.078977,1.695,0.6086025,25200,0.078977,1.695,56.093634,146.181211,82.068026,101.583553,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2422.857483,14181.26466,end,1500_1800,3788.012
,201646AB,,202748,202749,,2,2,1,0,0.01923,30.94107,3,40,34,900,"LINESTRING (-112.332475 33.698240, -112.332474 33.698519)",201646BA,201646,0,202748,202749,2,3,-1,302,,,,,8108.108108,0.0288435,0.333,0.0288435,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.0288435,8100,0.111111111,0.078977,1.695,0.0288435,32400,0.078977,1.695,47.479394,123.732317,69.464927,85.983475,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1006.966501,5235.532228,end,1500_1800,1631.221
,201646BA,,202749,202748,,2,2,1,0,0.01923,30.94107,3,40,34,900,"LINESTRING (-112.335680 33.698531, -112.335681 33.698252)",201646AB,201646,0,202748,202749,2,3,-1,302,,,,,8108.108108,0.0288435,0.333,0.0288435,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.0288435,8100,0.111111111,0.078977,1.695,0.0288435,32400,0.078977,1.695,5.357082,13.960669,7.837701,9.701483,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1340.152802,8275.646094,end,1500_1800,1756.671
,201647AB,,767,202759,,9,9,1,0,0.25822,415.47598,9,20,17,99999,"LINESTRING (-112.341275 33.708684, -112.337043 33.709920)",201647BA,201647,0,767,202759,9,3,-1,309,,,,,2702675.676,0.774645,0.333,0.774645,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,0.774645,2699973,0.037037037,0.078977,1.695,0.774645,10799892,0.078977,1.695,0.138249,0.360279,0.202266,0.250364,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,35.526446,134.968642,end,1500_1800,197.062
,201647BA,,202759,767,,9,9,1,0,0.25822,415.47598,9,20,17,99999,"LINESTRING (-112.337941 33.712998, -112.342173 33.711762)",201647AB,201647,0,767,202759,9,3,-1,309,,,,,2702675.676,0.774645,0.333,0.774645,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,0.774645,2699973,0.037037037,0.078977,1.695,0.774645,10799892,0.078977,1.695,0.138281,0.360364,0.202313,0.250422,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,35.526505,134.968864,end,1500_1800,37.687
,201648AB,,202759,202464,,3,3,1,0,0.30375,488.73375,2,40,34,700,"LINESTRING (-112.337584 33.713059, -112.342845 33.712755)",201648BA,201648,0,202759,202464,3,3,-1,303,,,,,4204.204204,0.455625,0.333,0.455625,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.455625,4200,0.166666667,0.078977,1.695,0.455625,16800,0.078977,1.695,3.439991,8.964689,5.032893,6.2297,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,398.376153,1658.379497,end,1500_1800,256.091
,201648BA,,202464,202759,,3,3,1,0,0.30375,488.73375,2,40,34,700,"LINESTRING (-112.342661 33.709555, -112.337400 33.709859)",201648AB,201648,0,202759,202464,3,3,-1,303,,,,,4204.204204,0.455625,0.333,0.455625,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.455625,4200,0.166666667,0.078977,1.695,0.455625,16800,0.078977,1.695,3.398395,8.85629,4.972036,6.154371,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,406.57202,2369.942886,end,1500_1800,361.486
,201649AB,,2148,202465,,9,9,1,0,0.51129,822.66561,9,20,17,99999,"LINESTRING (-112.348692 33.718933, -112.341723 33.723529)",201649BA,201649,0,2148,202465,9,3,-1,309,,,,,2702675.676,1.533879,0.333,1.533879,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.533879,2699973,0.037037037,0.078977,1.695,1.533879,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,0.174507,0.66297,end,1500_1800,235.451
,201649BA,,202465,2148,,9,9,1,0,0.51129,822.66561,9,20,17,99999,"LINESTRING (-112.343487 33.726205, -112.350456 33.721609)",201649AB,201649,0,2148,202465,9,3,-1,309,,,,,2702675.676,1.533879,0.333,1.533879,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.533879,2699973,0.037037037,0.078977,1.695,1.533879,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,0.174507,0.66297,end,1500_1800,30.883
,201650AB,,766,202465,,9,9,1,0,0.58219,936.74371,9,20,17,99999,"LINESTRING (-112.344528 33.733249, -112.344207 33.724806)",201650BA,201650,0,766,202465,9,3,-1,309,,,,,2702675.676,1.746576,0.333,1.746576,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.746576,2699973,0.037037037,0.078977,1.695,1.746576,10799892,0.078977,1.695,3.398395,8.85629,4.972036,6.154371,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,502.775676,2820.479586,end,1500_1800,156.634
,201650BA,,202465,766,,9,9,1,0,0.58219,936.74371,9,20,17,99999,"LINESTRING (-112.341003 33.724928, -112.341324 33.733371)",201650AB,201650,0,766,202465,9,3,-1,309,,,,,2702675.676,1.746576,0.333,1.746576,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.746576,2699973,0.037037037,0.078977,1.695,1.746576,10799892,0.078977,1.695,3.439991,8.964689,5.032893,6.2297,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,490.837092,2114.791327,end,1500_1800,365.065
,201651AB,,202465,202462,,3,3,1,0,0.39668,638.25812,1,43,36.55,700,"LINESTRING (-112.342600 33.723264, -112.335712 33.723287)",201651BA,201651,0,202465,202462,3,3,-1,303,,,,,2102.102102,0.553506977,0.333,0.553506977,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.553506977,2100,0.333333333,0.078977,1.695,0.553506977,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,97.579062,455.76201,end,1500_1800,82.786
,201651BA,,202462,202465,,3,3,1,0,0.39668,638.25812,1,43,36.55,700,"LINESTRING (-112.335722 33.726493, -112.342610 33.726470)",201651AB,201651,0,202465,202462,3,3,-1,303,,,,,2102.102102,0.553506977,0.333,0.553506977,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.553506977,2100,0.333333333,0.078977,1.695,0.553506977,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,93.836346,461.637142,end,1500_1800,192.044
,201652AB,,202462,202755,,3,3,1,0,0.31647,509.20023,1,43,36.55,700,"LINESTRING (-112.335136 33.723396, -112.330191 33.725321)",201652BA,201652,0,202462,202755,3,3,-1,303,,,,,2102.102102,0.44158186,0.333,0.44158186,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.44158186,2100,0.333333333,0.078977,1.695,0.44158186,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,97.579062,455.76201,end,1500_1800,82.786
,201652BA,,202755,202462,,3,3,1,0,0.31647,509.20023,1,43,36.55,700,"LINESTRING (-112.331353 33.728309, -112.336298 33.726384)",201652AB,201652,0,202462,202755,3,3,-1,303,,,,,2102.102102,0.44158186,0.333,0.44158186,4200,0.166666667,0.078977,1.695,,,,,,0.078977,1.695,0.44158186,2100,0.333333333,0.078977,1.695,0.44158186,8400,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,,0.47,93.836346,461.637142,end,1500_1800,192.044
,201810AB,,202803,202370,,3,3,1,0,0.22392,360.28728,2,39,33.15,700,"LINESTRING (-112.326612 33.653232, -112.326601 33.649983)",201810BA,201810,0,202803,202370,3,3,-1,303,,,,,4204.204204,0.344495385,0.333,0.344495385,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.344495385,4200,0.166666667,0.078977,1.695,0.344495385,16800,0.078977,1.695,9.890727,25.775445,14.470669,17.911751,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1323.933256,8795.465042,end,1500_1800,2753.208
,201810BA,,202370,202803,,3,3,1,0,0.22392,360.28728,2,39,33.15,700,"LINESTRING (-112.323395 33.649993, -112.323406 33.653242)",201810AB,201810,0,202803,202370,3,3,-1,303,,,,,4204.204204,0.344495385,0.333,0.344495385,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.344495385,4200,0.166666667,0.078977,1.695,0.344495385,16800,0.078977,1.695,19.499601,50.816378,28.528973,35.313077,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1823.776764,8498.62387,end,1500_1800,3049.802
,201823AB,,202783,202354,,2,2,1,0,0.79473,1278.72057,3,39,33.15,900,"LINESTRING (-112.324765 33.637124, -112.310979 33.637080)",201823BA,201823,0,202783,202354,2,3,-1,302,,,,,8108.108108,1.222658462,0.333,1.222658462,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,1.222658462,8100,0.111111111,0.078977,1.695,1.222658462,32400,0.078977,1.695,11.373625,29.63991,16.640229,20.597226,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,7588.486002,40965.85572,end,1500_1800,9037.634
,201823BA,,202354,202783,,2,2,1,0,0.79473,1278.72057,3,39,33.15,900,"LINESTRING (-112.310969 33.640286, -112.324755 33.640330)",201823AB,201823,0,202783,202354,2,3,-1,302,,,,,8108.108108,1.222658462,0.333,1.222658462,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,1.222658462,8100,0.111111111,0.078977,1.695,1.222658462,32400,0.078977,1.695,10.509977,27.389226,15.376666,19.03319,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,7424.026828,35506.4781,end,1500_1800,8990.039
,201824AB,,202353,202808,,3,3,1,0,0.40594,653.15746,2,39,33.15,625,"LINESTRING (-112.326373 33.636668, -112.326401 33.630778)",201824BA,201824,0,202353,202808,3,2,-1,203,,,,,3753.753754,0.624523077,0.333,0.624523077,7500,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.624523077,3750,0.166666667,0.078977,1.695,0.624523077,15000,0.078977,1.695,36.872791,96.091284,53.946891,66.775299,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3073.953385,13626.44514,end,1500_1800,1304.68
,201824BA,,202808,202353,,3,3,1,0,0.40594,653.15746,2,39,33.15,625,"LINESTRING (-112.323195 33.630762, -112.323167 33.636652)",201824AB,201824,0,202353,202808,3,2,-1,203,,,,,3753.753754,0.624523077,0.333,0.624523077,7500,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.624523077,3750,0.166666667,0.078977,1.695,0.624523077,15000,0.078977,1.695,36.178325,94.281492,52.930851,65.517647,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2883.349239,13680.83656,end,1500_1800,1925.258
,201827AB,,202783,202370,,3,3,1,0,0.77629,1249.05061,2,39,33.15,700,"LINESTRING (-112.323158 33.638761, -112.323396 33.650022)",201827BA,201827,0,202783,202370,3,3,-1,303,,,,,4204.204204,1.194298462,0.333,1.194298462,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.194298462,4200,0.166666667,0.078977,1.695,1.194298462,16800,0.078977,1.695,19.499601,50.816378,28.528973,35.313077,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1823.776764,8498.62387,end,1500_1800,3049.802
,201827BA,,202370,202783,,3,3,1,0,0.77629,1249.05061,2,39,33.15,700,"LINESTRING (-112.326600 33.649954, -112.326362 33.638693)",201827AB,201827,0,202783,202370,3,3,-1,303,,,,,4204.204204,1.194298462,0.333,1.194298462,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.194298462,4200,0.166666667,0.078977,1.695,1.194298462,16800,0.078977,1.695,9.890727,25.775445,14.470669,17.911751,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1323.933256,8795.465042,end,1500_1800,2753.208
,201828AB,,202783,202353,,3,3,1,0,0.14246,229.21814,3,39,33.15,625,"LINESTRING (-112.326363 33.638735, -112.326373 33.636668)",201828BA,201828,0,202783,202353,3,2,-1,203,,,,,5630.630631,0.219166154,0.333,0.219166154,11250,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.219166154,5625,0.111111111,0.078977,1.695,0.219166154,22500,0.078977,1.695,36.872791,96.091284,53.946891,66.775299,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3073.953385,13626.44514,end,1500_1800,1304.68
,201828BA,,202353,202783,,3,3,1,0,0.14246,229.21814,3,39,33.15,625,"LINESTRING (-112.323167 33.636652, -112.323157 33.638719)",201828AB,201828,0,202783,202353,3,2,-1,203,,,,,5630.630631,0.219166154,0.333,0.219166154,11250,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.219166154,5625,0.111111111,0.078977,1.695,0.219166154,22500,0.078977,1.695,36.178325,94.281492,52.930851,65.517647,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2883.349239,13680.83656,end,1500_1800,1925.258
,201844AB,,202785,202804,,3,3,1,0,0.49613,798.27317,2,39,33.15,700,"LINESTRING (-112.323923 33.667694, -112.324233 33.674876)",201844BA,201844,0,202785,202804,3,3,-1,303,,,,,4204.204204,0.763273846,0.333,0.763273846,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.763273846,4200,0.166666667,0.078977,1.695,0.763273846,16800,0.078977,1.695,8.718129,22.719631,12.755096,15.788218,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2878.89061,13469.83259,end,1500_1800,4297.785
,201844BA,,202804,202785,,3,3,1,0,0.49613,798.27317,2,39,33.15,700,"LINESTRING (-112.327435 33.674738, -112.327125 33.667556)",201844AB,201844,0,202785,202804,3,3,-1,303,,,,,4204.204204,0.763273846,0.333,0.763273846,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.763273846,4200,0.166666667,0.078977,1.695,0.763273846,16800,0.078977,1.695,10.869331,28.325711,15.902421,19.683969,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2939.713819,15479.49427,end,1500_1800,4312.124
,201847AB,,202785,202803,,3,3,1,0,0.99389,1599.16901,2,39,33.15,700,"LINESTRING (-112.327126 33.667568, -112.326611 33.653180)",201847BA,201847,0,202785,202803,3,3,-1,303,,,,,4204.204204,1.529063077,0.333,1.529063077,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.529063077,4200,0.166666667,0.078977,1.695,1.529063077,16800,0.078977,1.695,7.671508,19.992114,11.223832,13.892826,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1150.530181,7915.048341,end,1500_1800,2730.022
,201847BA,,202803,202785,,3,3,1,0,0.99389,1599.16901,2,39,33.15,700,"LINESTRING (-112.323407 33.653294, -112.323922 33.667682)",201847AB,201847,0,202785,202803,3,3,-1,303,,,,,4204.204204,1.529063077,0.333,1.529063077,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.529063077,4200,0.166666667,0.078977,1.695,1.529063077,16800,0.078977,1.695,17.277036,45.024325,25.27724,31.28809,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1669.307855,7781.486441,end,1500_1800,3284.311
,201848AB,,202789,202806,,4,4,1,0,0.72361,1164.28849,2,39,33.15,500,"LINESTRING (-112.325873 33.679818, -112.313325 33.680249)",201848BA,201848,0,202789,202806,4,3,-1,304,,,,,3003.003003,1.11324,0.333,1.11324,6000,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,1.11324,3000,0.166666667,0.078977,1.695,1.11324,12000,0.078977,1.695,59.316171,154.579211,86.782773,107.419452,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3045.337647,16366.8427,end,1500_1800,3698.876
