link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity1,free_speed_km,,link_type_name,link_type,link_type_code,cost,geometry,original_link_id,original_node_id,original_osm_node_id,main_node_id,movement_str,TMC,free_speed,VDF_alpha1,VDF_beta1,,VDF_fftt1,VDF_cap1,capacity_utdf,main_node_id,link_capacity,capacity,saturation_flow_rate,green_time,phase_id,cycle_length,priority
7892,141000,141002,,,24.00097976,2,,,,secondary,4,a,,"LINESTRING (-112.04315 33.65491,-112.04289 33.65491)",,1410,2222466913,,,,41,0.15,4,,0.021829326,1343,,,1343,1343,,,,,
7893,286103,286101,,,13.00278643,2,,,,secondary,4,a,,"LINESTRING (-112.04362 33.65501,-112.04376 33.65504)",,2861,4348041124,,,,41,0.15,4,,0.01182627,1343,,,1343,1343,,,,,
7894,41800,41802,,,23.99934044,2,,,,secondary,4,a,,"LINESTRING (-112.0426 33.65492,-112.04234 33.65492)",,418,42030868,,,,41,0.15,4,,0.021827835,1343,,,1343,1343,,,,,
7895,141003,141001,,,23.99902004,2,,,,secondary,4,a,,"LINESTRING (-112.04289 33.65501,-112.04315 33.65501)",,1410,2222466913,,,,41,0.15,4,,0.021827543,1343,,,1343,1343,,,,,
7896,9500,9502,,,23.99975759,2,,,,secondary,4,a,,"LINESTRING (-112.04193 33.65492,-112.04167 33.65492)",,95,41551728,,,,41,0.15,4,,0.021828214,1343,,,1343,1343,,,,,
7897,41803,41801,,,24.00065946,2,,,,secondary,4,a,,"LINESTRING (-112.04234 33.65501,-112.0426 33.65501)",,418,42030868,,,,41,0.15,4,,0.021829034,1343,,,1343,1343,,,,,
7898,286202,286200,,,26.00066627,2,,,,secondary,4,a,,"LINESTRING (-112.04035 33.65493,-112.04007 33.65491)",,2862,4348041410,,,,41,0.15,4,,0.023648077,1343,,,1343,1343,,,,,
7899,9503,9501,,,24.0002424,2,,,,secondary,4,a,,"LINESTRING (-112.04167 33.65501,-112.04193 33.65501)",,95,41551728,,,,41,0.15,4,,0.021828655,1343,,,1343,1343,,,,,
7900,9032401,9032400,,,43.82296155,2,,72,,secondary,4,a,,"LINESTRING (-112.04826 33.66947,-112.04873 33.66948)",,90324,41803968_1975710738,52,WBT,,41,0.15,4,,0.039857777,1343,,,1343,671.5,,,,,
7901,9032401,9032403,,,16.11633032,1,,72,,secondary,4,a,,"LINESTRING (-112.04826 33.66947,-112.04843 33.66955)",,90324,41803968_1975710738,52,WBR,,41,0.15,4,,0.014658094,671,,,671,671,,,,,
7902,9034201,9034200,,,40.20635307,2,,72,,secondary,4,a,,"LINESTRING (-112.04876 33.66854,-112.04833 33.66854)",,90342,258030906_1975710737,53,EBT,,41,0.15,4,,0.036568406,1343,,,1343,671.5,,,,,
7903,9034201,9034202,,,16.45333752,1,,72,,secondary,4,a,,"LINESTRING (-112.04876 33.66854,-112.04859 33.66847)",,90342,258030906_1975710737,53,EBR,,41,0.15,4,,0.014964608,671,,,671,671,,,,,
7904,286800,286802,,,30.14741124,3,,,,primary,3,a,,"LINESTRING (-112.0997 33.65547,-112.09969 33.65575)",,2868,4348047392,,,,40,0.15,4,,0.028105107,1713,,,1713,1713,,,,,
7905,16705,16701,,,25.00832951,1,,,,primary,3,a,,"LINESTRING (-112.09987 33.65487,-112.09965 33.65467)",,167,41613877,,SBL,,40,0.15,4,,0.009469221,671,,,671,671,,,,,
7906,16705,16702,,,5.516257286,1,,,,primary,3,a,,"LINESTRING (-112.09987 33.65487,-112.09993 33.65478)",,167,41613877,,SBR,,40,0.15,4,,0.005142564,571,,,571,571,,,,,
7907,16705,16707,,,30.05169253,2,,,,primary,3,a,,"LINESTRING (-112.09987 33.65487,-112.09985 33.65459)",,167,41613877,,SBT,,40,0.15,4,,0.028015872,1142,,,1142,571,,,,,
7908,352500,352502,,,30.00867281,5,,,,primary,3,a,,"LINESTRING (-112.09966 33.65393,-112.09966 33.6542)",,3525,5752769621,,,,40,0.15,4,,0.027975767,2855,,,2855,2855,,,,,
7909,286701,286703,,,12.96025399,2,,,,primary,3,a,,"LINESTRING (-112.09984 33.65393,-112.09983 33.65381)",,2867,4348047391,,,,40,0.15,4,,0.012082275,1142,,,1142,1142,,,,,
7910,133700,133702,,,24.00375562,2,,64,,secondary,4,a,,"LINESTRING (-112.08288 33.65356,-112.08288 33.65335)",,1337,1975455518,,,,40,0.15,4,,0.022377647,1142,,,1142,1142,,,,,
7911,286901,286903,,,25.99913273,2,,64,,secondary,4,a,,"LINESTRING (-112.08277 33.65392,-112.08275 33.65415)",,2869,4348049915,,,,40,0.15,4,,0.024237849,1142,,,1142,1142,,,,,
7912,133600,133602,,,24.00245819,2,,64,,secondary,4,a,,"LINESTRING (-112.08288 33.65146,-112.08288 33.65125)",,1336,1975455506,,,,40,0.15,4,,0.022376437,1142,,,1142,1142,,,,,
7913,133703,133701,,,23.99619647,2,,64,,secondary,4,a,,"LINESTRING (-112.08277 33.65335,-112.08277 33.65356)",,1337,1975455518,,,,40,0.15,4,,0.0223706,1142,,,1142,1142,,,,,
7914,133500,133502,,,24.00832471,2,,64,,secondary,4,a,,"LINESTRING (-112.08288 33.65112,-112.08288 33.6509)",,1335,1975455500,,,,40,0.15,4,,0.022381906,1142,,,1142,1142,,,,,
7915,133603,133601,,,23.9975405,2,,64,,secondary,4,a,,"LINESTRING (-112.08277 33.65125,-112.08277 33.65146)",,1336,1975455506,,,,40,0.15,4,,0.022371853,1142,,,1142,1142,,,,,
7916,133400,133402,,,23.94997872,2,,64,,secondary,4,a,,"LINESTRING (-112.08287 33.64897,-112.08287 33.64876)",,1334,1975455482,,,,40,0.15,4,,0.022327513,1142,,,1142,1142,,,,,
7917,133503,133501,,,23.99166018,2,,64,,secondary,4,a,,"LINESTRING (-112.08277 33.6509,-112.08277 33.65112)",,1335,1975455500,,,,40,0.15,4,,0.022366371,1142,,,1142,1142,,,,,
7918,213702,213700,,,25.99979876,2,,64,,secondary,4,a,,"LINESTRING (-112.08287 33.64798,-112.08289 33.64775)",,2137,4346610770,,,,40,0.15,4,,0.02423847,1142,,,1142,1142,,,,,
7919,133403,133401,,,24.04990712,2,,64,,secondary,4,a,,"LINESTRING (-112.08276 33.64876,-112.08276 33.64898)",,1334,1975455482,,,,40,0.15,4,,0.022420672,1142,,,1142,1142,,,,,
7920,9028604,9028600,,,27.32544615,1,,72,,secondary,4,a,,"LINESTRING (-112.0828 33.66907,-112.08312 33.66918)",,90286,41545154_1975455676,0,NBL,,40,0.15,4,,0.033948749,671,,,671,671,,,,,
7921,9028604,9028601,,,24.72693843,1,,72,,secondary,4,a,,"LINESTRING (-112.0828 33.66907,-112.0828 33.6693)",,90286,41545154_1975455676,0,NBT,,40,0.15,4,,0.023051838,571,,,571,571,,,,,
7922,9028604,9028605,,,20.75390877,1,,72,,secondary,4,a,,"LINESTRING (-112.0828 33.66907,-112.08297 33.66907)",,90286,41545154_1975455676,0,NBR,,40,0.15,4,,0.019347957,571,,,571,571,,,,,
7923,9034100,9034101,,,11.40385889,1,,72,,secondary,4,a,,"LINESTRING (-112.08296 33.66823,-112.08279 33.6682)",,90341,258030890_1975455669,81,SBL,,40,0.15,4,,0.011270427,671,,,671,671,,,,,
7924,9034100,9034103,,,35.69084064,1,,72,,secondary,4,a,,"LINESTRING (-112.08296 33.66823,-112.08264 33.66809)",,90341,258030890_1975455669,81,SBL,,40,0.15,4,,0.029132658,671,,,671,671,,,,,
7925,9034100,9034105,,,22.27711723,1,,72,,secondary,4,a,,"LINESTRING (-112.08296 33.66823,-112.08296 33.66803)",,90341,258030890_1975455669,81,SBT,,40,0.15,4,,0.020767978,571,,,571,571,,,,,
7926,133804,133801,,,23.30670123,1,,72,,secondary,4,a,,"LINESTRING (-112.0829 33.65477,-112.08269 33.6546)",,1338,1975455550,,SBL,,40,0.15,4,,0.031064423,671,,,671,671,,,,,
7927,133804,133802,,,7.300163662,1,,72,,secondary,4,a,,"LINESTRING (-112.0829 33.65477,-112.08295 33.65469)",,1338,1975455550,,SBR,,40,0.15,4,,0.006805622,571,,,571,571,,,,,
7928,133804,133806,,,25.99834613,1,,72,,secondary,4,a,,"LINESTRING (-112.0829 33.65477,-112.08288 33.65453)",,1338,1975455550,,SBT,,40,0.15,4,,0.024237116,571,,,571,571,,,,,
7929,287003,287001,,,23.99901113,2,,72,,secondary,4,a,,"LINESTRING (-112.08277 33.65509,-112.08277 33.65531)",,2870,4348049916,,,,40,0.15,4,,0.022373224,1142,,,1142,1142,,,,,
7930,286902,286900,,,23.99999882,2,,64,,secondary,4,a,,"LINESTRING (-112.08288 33.65413,-112.08288 33.65392)",,2869,4348049915,,,,40,0.15,4,,0.022374144,1142,,,1142,1142,,,,,
7931,133807,133801,,,7.301746022,1,,64,,secondary,4,a,,"LINESTRING (-112.08275 33.65452,-112.08269 33.6546)",,1338,1975455550,,NBR,,40,0.15,4,,0.006807097,571,,,571,571,,,,,
7932,133807,133802,,,23.30431379,1,,64,,secondary,4,a,,"LINESTRING (-112.08275 33.65452,-112.08295 33.65469)",,1338,1975455550,,NBL,,40,0.15,4,,0.019132353,671,,,671,671,,,,,
7933,133807,133805,,,26.00165448,1,,64,,secondary,4,a,,"LINESTRING (-112.08275 33.65452,-112.08277 33.65475)",,1338,1975455550,,NBT,,40,0.15,4,,0.0242402,571,,,571,571,,,,,
7934,9034102,9034101,,,30.25823161,1,,,,secondary,4,a,,"LINESTRING (-112.08313 33.66811,-112.08279 33.6682)",,90341,258030890_1975455669,81,EBL,,40,0.15,4,,0.031232973,671,,,671,671,,,,,
7935,9034102,9034103,,,46.28084547,2,,,,secondary,4,a,,"LINESTRING (-112.08313 33.66811,-112.08264 33.66809)",,90341,258030890_1975455669,81,EBT,,40,0.15,4,,0.043145599,1142,,,1142,571,,,,,
7936,9034102,9034105,,,16.97779252,1,,,,secondary,4,a,,"LINESTRING (-112.08313 33.66811,-112.08296 33.66803)",,90341,258030890_1975455669,81,EBR,,40,0.15,4,,0.01582765,571,,,571,571,,,,,
7937,17700,17703,,,32.12427483,3,,72,,secondary,4,a,,"LINESTRING (-112.13469 33.65455,-112.13435 33.65458)",,177,41613925,,EBT,,40,0.15,4,,0.02994805,2034,2034,,2034,678,,,,,
7938,17700,17705,,,8.197335912,1,,72,,secondary,4,a,,"LINESTRING (-112.13469 33.65455,-112.13457 33.65452)",,177,41613925,,EBR,,40,0.15,4,,0.007642016,745,745,,745,745,,,,,
7939,17700,17706,,,27.70377417,1,,72,,secondary,4,a,,"LINESTRING (-112.13469 33.65455,-112.13442 33.65478)",,177,41613925,,EBL,,40,0.15,4,,0.02113838,671,,,671,671,,,,,
7940,287603,287601,,,27.99625924,3,,72,,secondary,4,a,,"LINESTRING (-112.13541 33.65471,-112.13571 33.65471)",,2876,4351268628,,,,40,0.15,4,,0.026099682,1713,,,1713,1713,,,,,
7941,18100,18102,,,26.01333961,1,,72,,secondary,4,a,,"LINESTRING (-112.14337 33.65455,-112.14309 33.65456)",,181,41613934,,EBT,,40,0.15,4,,0.024251093,571,,,571,571,,,,,
7942,18100,18105,,,10.5836433,1,,72,,secondary,4,a,,"LINESTRING (-112.14337 33.65455,-112.14325 33.65454)",,181,41613934,,EBR,,40,0.15,4,,0.009866666,571,,,571,571,,,,,
7943,18100,18106,,,21.07845892,1,,72,,secondary,4,a,,"LINESTRING (-112.14337 33.65455,-112.14318 33.65468)",,181,41613934,,EBL,,40,0.15,4,,0.005354413,671,,,671,671,,,,,
7944,287401,287403,,,28.08992656,3,,72,,secondary,4,a,,"LINESTRING (-112.14372 33.65467,-112.14402 33.65467)",,2874,4351268626,,,,40,0.15,4,,0.026187004,1713,,,1713,1713,,,,,
7945,287502,287500,,,24.00009739,2,,72,,secondary,4,a,,"LINESTRING (-112.14272 33.65456,-112.14246 33.65457)",,2875,4351268627,,,,40,0.15,4,,0.022374236,1142,,,1142,1142,,,,,
7946,18103,18101,,,30.01290797,2,,72,,secondary,4,a,,"LINESTRING (-112.14304 33.65469,-112.14337 33.65467)",,181,41613934,,WBT,,40,0.15,4,,0.027979715,1142,,,1142,571,,,,,
7947,18103,18105,,,22.80099613,1,,72,,secondary,4,a,,"LINESTRING (-112.14304 33.65469,-112.14325 33.65454)",,181,41613934,,WBL,,40,0.15,4,,0.025872983,671,,,671,671,,,,,
7948,18103,18106,,,13.76492421,1,,72,,secondary,4,a,,"LINESTRING (-112.14304 33.65469,-112.14318 33.65468)",,181,41613934,,WBR,,40,0.15,4,,0.012832434,571,,,571,571,,,,,
7949,17702,17701,,,30.06821428,2,,72,,secondary,4,a,,"LINESTRING (-112.13432 33.65473,-112.13465 33.65471)",,177,41613925,,WBT,,40,0.15,4,,0.028031275,2034,2034,,2034,1017,,,,,
7950,17702,17705,,,26.21744783,1,,72,,secondary,4,a,,"LINESTRING (-112.13432 33.65473,-112.13457 33.65452)",,177,41613925,,WBL,,40,0.15,4,,0.005400892,671,,,671,671,,,,,
7951,17702,17706,,,5.640144811,1,,72,,secondary,4,a,,"LINESTRING (-112.13432 33.65473,-112.13442 33.65478)",,177,41613925,,WBR,,40,0.15,4,,0.005258059,571,,,571,571,,,,,
7952,287701,287703,,,28.00173342,3,,72,,secondary,4,a,,"LINESTRING (-112.1336 33.65459,-112.1333 33.65458)",,2877,4351268629,,,,40,0.15,4,,0.026104786,1713,,,1713,1713,,,,,
7953,288000,288002,,,23.96972837,3,,64,,secondary,4,a,,"LINESTRING (-112.13441 33.65528,-112.13443 33.6555)",,2880,4351281386,,,,40,0.15,4,,0.022345925,1713,,,1713,1713,,,,,
7954,287901,287903,,,31.98346119,4,,64,,secondary,4,a,,"LINESTRING (-112.1346 33.65525,-112.1346 33.65497)",,2879,4351281385,,,,40,0.15,4,,0.029816776,2284,,,2284,2284,,,,,
7955,288600,288602,,,28.00053895,3,,64,,secondary,4,a,,"LINESTRING (-112.13456 33.66729,-112.13456 33.66754)",,2886,4351281592,,,,40,0.15,4,,0.026103672,1713,,,1713,1713,,,,,
7956,288501,288503,,,26.00029325,2,,64,,secondary,4,a,,"LINESTRING (-112.13469 33.6672,-112.13471 33.66697)",,2885,4351281591,,,,40,0.15,4,,0.024238931,1142,,,1142,1142,,,,,
7957,160902,160901,,,27.94033142,3,,64,,secondary,4,a,,"LINESTRING (-112.13456 33.66757,-112.13461 33.66782)",,1609,2616326639,,,,40,0.15,4,,0.026047543,1713,,,1713,1713,,,,,
7958,288603,288601,,,23.99959575,2,,64,,secondary,4,a,,"LINESTRING (-112.1347 33.66752,-112.13469 33.66731)",,2886,4351281592,,,,40,0.15,4,,0.022373769,1142,,,1142,1142,,,,,
7959,288102,288100,,,22.01980881,3,,64,,secondary,4,a,,"LINESTRING (-112.13443 33.65551,-112.13444 33.6557)",,2881,4351281387,,,,40,0.15,4,,0.0205281,1713,,,1713,1713,,,,,
7960,288003,288001,,,24.03771004,4,,64,,secondary,4,a,,"LINESTRING (-112.1346 33.65549,-112.1346 33.65528)",,2880,4351281386,,,,40,0.15,4,,0.022409301,2284,,,2284,2284,,,,,
7961,288502,288500,,,25.99970673,2,,64,,secondary,4,a,,"LINESTRING (-112.13458 33.66699,-112.13456 33.66722)",,2885,4351281591,,,,40,0.15,4,,0.024238384,1142,,,1142,1142,,,,,
7962,288403,288401,,,26.00593143,2,,64,,secondary,4,a,,"LINESTRING (-112.13471 33.66689,-112.13469 33.66665)",,2884,4351281590,,,,40,0.15,4,,0.024244187,1142,,,1142,1142,,,,,
7963,17704,17701,,,26.12101564,1,,64,,secondary,4,a,,"LINESTRING (-112.1344 33.6545,-112.13465 33.65471)",,177,41613925,,NBL,,40,0.15,4,,0.030850214,671,,,671,671,,,,,
7964,17704,17703,,,5.528815248,1,,64,,secondary,4,a,,"LINESTRING (-112.1344 33.6545,-112.13435 33.65458)",,177,41613925,,NBR,,40,0.15,4,,0.005154272,571,,,571,571,,,,,
7965,17704,17706,,,30.10392942,2,,64,,secondary,4,a,,"LINESTRING (-112.1344 33.6545,-112.13442 33.65478)",,177,41613925,,NBT,,40,0.15,4,,0.028064571,2034,2034,,2034,1017,,,,,
7966,287801,287803,,,26.00000003,3,,64,,secondary,4,a,,"LINESTRING (-112.13457 33.65391,-112.13457 33.65367)",,2878,4351281384,,,,40,0.15,4,,0.024238658,1713,,,1713,1713,,,,,
7967,25200,25202,,,32.27926145,3,,64,,secondary,4,a,,"LINESTRING (-112.13446 33.66185,-112.1345 33.66214)",,252,41637593,,NBT,,40,0.15,4,,0.030092537,1713,,,1713,571,,,,,
7968,25200,25205,,,17.37530388,1,,64,,secondary,4,a,,"LINESTRING (-112.13446 33.66185,-112.13449 33.66198)",,252,41637593,,NBR,,40,0.15,4,,0.016198232,571,,,571,571,,,,,
7969,25200,25206,,,24.27692179,1,,64,,secondary,4,a,,"LINESTRING (-112.13446 33.66185,-112.13467 33.66204)",,252,41637593,,NBL,,40,0.15,4,,0.025056879,671,,,671,671,,,,,
7970,288201,288203,,,24.00173089,2,,64,,secondary,4,a,,"LINESTRING (-112.13463 33.66153,-112.13463 33.66131)",,2882,4351281388,,,,40,0.15,4,,0.022375759,1142,,,1142,1142,,,,,
7971,287902,287900,,,30.01320855,3,,64,,secondary,4,a,,"LINESTRING (-112.13443 33.65499,-112.13441 33.65526)",,2879,4351281385,,,,40,0.15,4,,0.027979996,1713,,,1713,1713,,,,,
7972,17707,17701,,,5.471136267,1,,64,,secondary,4,a,,"LINESTRING (-112.13459 33.65479,-112.13465 33.65471)",,177,41613925,,SBR,,40,0.15,4,,0.0051005,571,,,571,571,,,,,
7973,17707,17703,,,26.28051055,1,,64,,secondary,4,a,,"LINESTRING (-112.13459 33.65479,-112.13435 33.65458)",,177,41613925,,SBL,,40,0.15,4,,0.006168727,671,,,671,671,,,,,
7974,17707,17705,,,29.89503,2,,64,,secondary,4,a,,"LINESTRING (-112.13459 33.65479,-112.13457 33.65452)",,177,41613925,,SBT,,40,0.15,4,,0.027869823,2034,2034,,2034,1017,,,,,
7975,288300,288302,,,27.99825695,3,,64,,secondary,4,a,,"LINESTRING (-112.13451 33.66249,-112.13451 33.66275)",,2883,4351281589,,,,40,0.15,4,,0.026101545,1713,,,1713,1713,,,,,
7976,25203,25201,,,25.92731575,1,,64,,secondary,4,a,,"LINESTRING (-112.13466 33.66214,-112.13463 33.6619)",,252,41637593,,SBT,,40,0.15,4,,0.024170897,571,,,571,571,,,,,
7977,25203,25205,,,20.96353834,1,,64,,secondary,4,a,,"LINESTRING (-112.13466 33.66214,-112.13449 33.66198)",,252,41637593,,SBL,,40,0.15,4,,0.027136246,671,,,671,671,,,,,
7978,25203,25206,,,10.855142,1,,64,,secondary,4,a,,"LINESTRING (-112.13466 33.66214,-112.13467 33.66204)",,252,41637593,,SBR,,40,0.15,4,,0.010119772,571,,,571,571,,,,,
7979,9039200,9039201,,,35.91165089,1,,64,,secondary,4,a,,"LINESTRING (-112.12617 33.66822,-112.12578 33.66819)",,90392,4494954787_4494955902,56,EBT,,40,0.15,4,,0.033478854,571,,,571,571,,,,,
7980,9039200,9039203,,,23.32042488,1,,64,,secondary,4,a,,"LINESTRING (-112.12617 33.66822,-112.12591 33.66831)",,90392,4494954787_4494955902,56,EBL,,40,0.15,4,,0.042894945,671,,,671,671,,,,,
7981,9039200,9039204,,,14.73448745,1,,64,,secondary,4,a,,"LINESTRING (-112.12617 33.66822,-112.12602 33.66814)",,90392,4494954787_4494955902,56,EBR,,40,0.15,4,,0.013736315,571,,,571,571,,,,,
7982,9033904,9033901,,,18.89240745,1,,,,secondary,4,a,,"LINESTRING (-112.1349 33.66863,-112.13472 33.66849)",,90339,258030824_2616327575_3538481478,54,EBR,,40,0.15,4,,0.017612561,571,,,571,571,,,,,
7983,9033904,9033902,,,27.18953507,1,,,,secondary,4,a,,"LINESTRING (-112.1349 33.66863,-112.13455 33.6687)",,90339,258030824_2616327575_3538481478,54,EBL,,40,0.15,4,,0.005757241,671,,,671,671,,,,,
7984,9033904,9033903,,,44.82718536,2,,,,secondary,4,a,,"LINESTRING (-112.1349 33.66863,-112.13442 33.66854)",,90339,258030824_2616327575_3538481478,54,EBT,,40,0.15,4,,0.041790415,1142,,,1142,571,,,,,
7985,190900,190902,,,28.0017681,3,,64,,secondary,4,a,,"LINESTRING (-112.13441 33.65341,-112.13442 33.65367)",,1909,3445940184,,,,40,0.15,4,,0.026104818,1713,,,1713,1713,,,,,
7986,288803,288801,,,24.00236072,2,,64,,secondary,4,a,,"LINESTRING (-112.13456 33.65318,-112.13456 33.65296)",,2888,4351283065,,,,40,0.15,4,,0.022376346,1142,,,1142,1142,,,,,
7987,287802,287800,,,27.99999997,3,,64,,secondary,4,a,,"LINESTRING (-112.13442 33.65367,-112.1344 33.65393)",,2878,4351281384,,,,40,0.15,4,,0.02610317,1713,,,1713,1713,,,,,
7988,190903,190901,,,24.01467135,2,,64,,secondary,4,a,,"LINESTRING (-112.13457 33.65367,-112.13456 33.65345)",,1909,3445940184,,,,40,0.15,4,,0.022387823,1142,,,1142,1142,,,,,
7989,16902,16901,,,26.13677194,1,,64,,secondary,4,a,,"LINESTRING (-112.1086 33.65463,-112.10833 33.65465)",,169,41613883,,,,40,0.15,4,,0.024366164,571,,,571,571,,,,,
7990,16902,16903,,,13.09527296,3,,64,,secondary,4,a,,"LINESTRING (-112.1086 33.65463,-112.10858 33.65477)",,169,41613883,,,,40,0.15,4,,0.012208148,1713,,,1713,1713,,,,,
7991,9038402,9038400,,,21.52450443,2,,64,,secondary,4,a,,"LINESTRING (-112.11375 33.65477,-112.11393 33.65487)",,90384,3202581195_3202581197,11,WBR,,40,0.15,4,,0.02006635,1142,,,1142,571,,,,,
7992,9038402,9038401,,,30.18467511,1,,64,,secondary,4,a,,"LINESTRING (-112.11375 33.65477,-112.11407 33.65477)",,90384,3202581195_3202581197,11,WBT,,40,0.15,4,,0.028139846,571,,,571,571,,,,,
7993,9038402,9038404,,,29.12244994,1,,64,,secondary,4,a,,"LINESTRING (-112.11375 33.65477,-112.11381 33.65461)",,90384,3202581195_3202581197,11,WBR,,40,0.15,4,,0.02714958,571,,,571,571,,,,,
7994,9038403,9038400,,,35.47777194,1,,64,,secondary,4,a,,"LINESTRING (-112.11411 33.6546,-112.11393 33.65487)",,90384,3202581195_3202581197,11,EBL,,40,0.15,4,,0.030748074,671,,,671,671,,,,,
7995,9038403,9038401,,,10.17788882,1,,64,,secondary,4,a,,"LINESTRING (-112.11411 33.6546,-112.11407 33.65477)",,90384,3202581195_3202581197,11,EBL,,40,0.15,4,,0.008678197,671,,,671,671,,,,,
7996,9038403,9038404,,,28.07084107,1,,64,,secondary,4,a,,"LINESTRING (-112.11411 33.6546,-112.11381 33.65461)",,90384,3202581195_3202581197,11,EBT,,40,0.15,4,,0.026169212,571,,,571,571,,,,,
7997,289202,289200,,,26.00509154,3,,64,,secondary,4,a,,"LINESTRING (-112.11765 33.65473,-112.11794 33.65472)",,2892,4351286729,,,,40,0.15,4,,0.024243404,1713,,,1713,1713,,,,,
7998,17001,17003,,,26.91152049,3,,64,,secondary,4,a,,"LINESTRING (-112.11731 33.6546,-112.11702 33.65462)",,170,41613893,,EBT,,40,0.15,4,,0.025088428,1713,,,1713,571,,,,,
7999,17002,17000,,,27.7250477,1,,64,,secondary,4,a,,"LINESTRING (-112.11701 33.65474,-112.11731 33.65473)",,170,41613893,,WBT,,40,0.15,4,,0.025846844,571,,,571,571,,,,,
8000,17002,17003,,,11.6276091,3,,64,,secondary,4,a,,"LINESTRING (-112.11701 33.65474,-112.11702 33.65462)",,170,41613893,,WBL,,40,0.15,4,,0.028615336,671,,,671,671,,,,,
8001,9038302,9038300,,,25.08101881,1,,64,,secondary,4,a,,"LINESTRING (-112.11083 33.65479,-112.11084 33.65464)",,90383,3202581187_3202581191,2004,WBR,,40,0.15,4,,0.023381932,571,,,571,571,,,,,
8002,9038302,9038301,,,30.05096358,3,,64,,secondary,4,a,,"LINESTRING (-112.11083 33.65479,-112.11115 33.65479)",,90383,3202581187_3202581191,2004,WBT,,40,0.15,4,,0.028015193,1713,,,1713,571,,,,,
8003,183601,183600,,,29.97844684,4,,64,,secondary,4,a,,"LINESTRING (-112.11525 33.6546,-112.11492 33.65461)",,1836,3202577299,,EBT,,40,0.15,4,,0.027947589,2284,,,2284,571,,,,,
8004,183601,183603,,,15.66585492,1,,64,,secondary,4,a,,"LINESTRING (-112.11525 33.6546,-112.11507 33.65449)",,1836,3202577299,,EBR,,40,0.15,4,,0.014604588,571,,,571,571,,,,,
8005,183500,183501,,,28.29576666,1,,64,,secondary,4,a,,"LINESTRING (-112.11485 33.65478,-112.11516 33.65478)",,1835,3202577296,,WBT,,40,0.15,4,,0.0263789,571,,,571,571,,,,,
8006,183500,183502,,,17.46480551,2,,64,,secondary,4,a,,"LINESTRING (-112.11485 33.65478,-112.11504 33.65471)",,1835,3202577296,,WBL,,40,0.15,4,,0.042772567,671,,,671,671,,,,,
8007,9038303,9038300,,,30.05192822,1,,64,,secondary,4,a,,"LINESTRING (-112.11117 33.65464,-112.11084 33.65464)",,90383,3202581187_3202581191,2004,EBT,,40,0.15,4,,0.028016092,571,,,571,571,,,,,
8008,9038303,9038301,,,14.83681455,3,,64,,secondary,4,a,,"LINESTRING (-112.11117 33.65464,-112.11115 33.65479)",,90383,3202581187_3202581191,2004,EBL,,40,0.15,4,,0.026242514,671,,,671,671,,,,,
8009,183602,183600,,,9.034339439,1,,,,secondary,4,a,,"LINESTRING (-112.11504 33.65467,-112.11492 33.65461)",,1836,3202577299,,SBL,,40,0.15,4,,0.005508775,671,,,671,671,,,,,
8010,183602,183603,,,20.04760412,1,,,,secondary,4,a,,"LINESTRING (-112.11504 33.65467,-112.11507 33.65449)",,1836,3202577299,,SBT,,40,0.15,4,,0.0186895,571,,,571,571,,,,,
8011,183503,183501,,,16.39271821,1,,,,secondary,4,a,,"LINESTRING (-112.11501 33.6549,-112.11516 33.65478)",,1835,3202577296,,SBR,,40,0.15,4,,0.015282211,571,,,571,571,,,,,
8012,183503,183502,,,22.0316822,2,,,,secondary,4,a,,"LINESTRING (-112.11501 33.6549,-112.11504 33.65471)",,1835,3202577296,,SBT,,40,0.15,4,,0.020539169,1142,,,1142,571,,,,,
8013,9038405,9038400,,,44.43820371,1,,,,secondary,4,a,,"LINESTRING (-112.11398 33.65448,-112.11393 33.65487)",,90384,3202581195_3202581197,11,NBT,,40,0.15,4,,0.041427785,571,,,571,571,,,,,
8014,9038405,9038401,,,27.05577552,1,,,,secondary,4,a,,"LINESTRING (-112.11398 33.65448,-112.11407 33.65477)",,90384,3202581195_3202581197,11,NBL,,40,0.15,4,,0.025970168,671,,,671,671,,,,,
8015,9038405,9038404,,,16.28040312,1,,,,secondary,4,a,,"LINESTRING (-112.11398 33.65448,-112.11381 33.65461)",,90384,3202581195_3202581197,11,NBR,,40,0.15,4,,0.015177504,571,,,571,571,,,,,
8016,9032703,9032701,,,37.03423205,1,,72,,secondary,4,a,,"LINESTRING (-112.11326 33.66176,-112.11326 33.66209)",,90327,41905426_2680021676,55,NBT,,40,0.15,4,,0.034525387,571,,,571,571,,,,,
8017,9032703,9032702,,,15.01938527,1,,72,,secondary,4,a,,"LINESTRING (-112.11326 33.66176,-112.11314 33.66188)",,90327,41905426_2680021676,55,NBR,,40,0.15,4,,0.014001913,571,,,571,571,,,,,
8018,9032703,9032704,,,25.66683121,1,,72,,secondary,4,a,,"LINESTRING (-112.11326 33.66176,-112.11328 33.66202)",,90327,41905426_2680021676,55,NBL,,40,0.15,4,,0.00539673,671,,,671,671,,,,,
8019,9034002,9034000,,,14.23840137,1,,,,secondary,4,a,,"LINESTRING (-112.10882 33.6682,-112.10867 33.6681)",,90340,258030854_3009734835,72,EBR,,40,0.15,4,,0.013273836,571,,,571,571,,,,,
